-19.3057	-41.9468
-19.7637	-41.7813
-20.2218	-41.6158
-20.6798	-41.4503
-21.1378	-41.2848
-21.5958	-41.1193
-22.0538	-40.9538
-22.5119	-40.7883
-22.9699	-40.6228
-23.4279	-40.4573
-23.8859	-40.2917
-24.344	-40.1262
-24.802	-39.9607
-25.26	-39.7952
-25.7181	-39.6297
-26.1761	-39.4642
-26.6341	-39.2988
-27.0921	-39.1332
-27.5502	-38.9677
-28.0082	-38.8022
-28.4662	-38.6367
-28.9242	-38.4712
-29.3823	-38.3057
-29.8403	-38.1402
-30.2983	-37.9747
-30.7564	-37.8092
-31.2144	-37.6436
-31.6724	-37.4781
-32.1304	-37.3127
-32.5885	-37.1472
-33.0465	-36.9817
-33.5045	-36.8162
-33.9625	-36.6507
-34.4205	-36.4851
-34.8786	-36.3196
-35.3366	-36.1541
-35.7946	-35.9886
-36.2442	-35.8022
-36.6355	-35.5154
-36.9464	-35.1442
-37.1278	-34.7025
-37.2231	-34.2249
-37.2783	-33.7448
-37.2418	-33.2592
-37.2054	-32.7735
-37.1689	-32.2879
-37.1324	-31.8022
-37.096	-31.3166
-37.0595	-30.831
-37.023	-30.3453
-36.9866	-29.8597
-36.9501	-29.374
-36.9136	-28.8884
-36.8771	-28.4027
-36.8407	-27.9171
-36.8042	-27.4314
-36.7677	-26.9458
-36.7313	-26.4602
-36.6948	-25.9745
-36.6583	-25.4889
-36.6219	-25.0032
-36.5854	-24.5176
-36.5489	-24.0319
-36.5125	-23.5463
-36.476	-23.0606
-36.4395	-22.575
-36.4031	-22.0894
-36.3666	-21.6037
-36.3301	-21.1181
-36.2936	-20.6324
-36.2572	-20.1468
-36.2207	-19.6611
-36.1842	-19.1755
-36.1477	-18.6898
-36.1113	-18.2042
-36.0748	-17.7186
-36.0383	-17.2329
-36.0019	-16.7473
-35.9654	-16.2616
-35.9289	-15.776
-35.8925	-15.2903
-35.856	-14.8047
-35.8195	-14.3191
-35.7831	-13.8334
-35.7466	-13.3478
-35.6784	-12.8656
-35.6076	-12.3838
-35.506	-11.9082
-35.3722	-11.4402
-35.2085	-10.9817
-35.0176	-10.5338
-34.7989	-10.0988
-34.5531	-9.6785
-34.2974	-9.2641
-34.0247	-8.8606
-33.7425	-8.4638
-33.4497	-8.0747
-33.1427	-7.6967
-32.8243	-7.3282
-32.4955	-6.9691
-32.1562	-6.6198
-31.8066	-6.2808
-31.4468	-5.9527
-31.077	-5.6357
-30.6977	-5.3303
-30.3092	-5.0367
-29.9118	-4.7552
-29.506	-4.486
-29.0921	-4.2293
-28.6706	-3.9854
-28.242	-3.7543
-27.8065	-3.5363
