33.055	34.632
33.046	34.649
33.035	34.687
33.021	34.739
32.995	34.725
32.982	34.75
32.971	34.784
32.96	34.827
32.949	34.879
32.939	34.949
32.929	35.03
32.92	35.121
32.912	35.224
32.906	35.335
32.901	35.454
32.898	35.578
32.897	35.708
32.898	35.843
32.901	35.981
32.905	36.123
32.911	36.268
32.917	36.418
32.923	36.571
32.93	36.727
32.938	36.885
32.945	37.046
32.954	37.208
32.962	37.372
32.972	37.537
32.983	37.701
32.996	37.865
33.009	38.029
33.024	38.193
33.038	38.358
33.052	38.525
33.065	38.693
33.078	38.863
33.09	39.035
33.101	39.207
33.112	39.379
33.123	39.551
33.133	39.723
33.142	39.895
33.15	40.069
33.157	40.243
33.166	40.417
33.175	40.59
33.185	40.762
33.195	40.935
33.204	41.108
33.214	41.281
33.224	41.454
33.234	41.628
33.244	41.8
33.255	41.973
33.267	42.146
33.279	42.319
33.292	42.493
33.305	42.667
33.318	42.841
33.331	43.015
33.343	43.188
33.354	43.363
33.364	43.537
33.374	43.713
33.384	43.888
33.393	44.064
33.403	44.238
33.414	44.412
33.426	44.584
33.438	44.755
33.451	44.926
33.464	45.096
33.477	45.267
33.489	45.438
33.501	45.609
33.512	45.78
33.523	45.951
33.533	46.122
33.543	46.293
33.553	46.465
33.563	46.635
33.573	46.805
33.584	46.975
33.595	47.144
33.606	47.313
33.617	47.481
33.629	47.649
33.642	47.816
33.654	47.983
33.668	48.15
33.682	48.318
33.695	48.487
33.709	48.655
33.722	48.823
33.735	48.991
33.749	49.158
33.762	49.326
33.775	49.494
33.788	49.661
33.8	49.829
33.811	49.997
33.823	50.166
33.833	50.336
33.843	50.506
33.852	50.674
33.861	50.841
33.868	51.007
33.874	51.171
33.879	51.336
33.885	51.499
33.891	51.661
33.9	51.824
33.909	51.984
33.919	52.145
33.93	52.305
33.94	52.466
33.95	52.629
33.958	52.792
33.966	52.957
33.975	53.122
33.983	53.287
33.991	53.453
34.001	53.618
34.012	53.783
34.025	53.948
34.039	54.112
34.053	54.277
34.066	54.442
34.079	54.606
34.091	54.77
34.104	54.933
34.117	55.095
34.131	55.255
34.147	55.413
34.164	55.569
34.183	55.724
34.204	55.874
34.227	56.022
34.251	56.168
34.278	56.312
34.305	56.453
34.333	56.594
34.361	56.734
34.389	56.874
34.418	57.013
34.447	57.15
34.476	57.285
34.507	57.418
34.54	57.549
34.574	57.678
34.61	57.804
34.646	57.93
34.682	58.055
34.72	58.18
34.757	58.304
34.795	58.427
34.833	58.549
34.872	58.671
34.913	58.791
34.955	58.909
34.998	59.026
35.042	59.14
35.088	59.253
35.135	59.365
35.182	59.476
35.23	59.586
35.279	59.695
35.329	59.804
35.38	59.911
35.432	60.017
35.486	60.123
35.542	60.227
35.598	60.331
35.656	60.434
35.714	60.538
35.773	60.64
35.833	60.742
35.894	60.843
35.955	60.943
36.016	61.042
36.078	61.14
36.14	61.238
36.203	61.335
36.266	61.431
36.33	61.526
36.394	61.62
36.458	61.714
36.523	61.807
36.588	61.898
36.654	61.988
36.722	62.076
36.79	62.163
36.858	62.249
36.927	62.335
36.994	62.42
37.062	62.504
37.128	62.589
37.194	62.673
37.259	62.758
37.325	62.842
37.391	62.924
37.459	63.004
37.528	63.083
37.597	63.162
37.669	63.239
37.742	63.316
37.816	63.392
37.891	63.468
37.966	63.542
38.044	63.616
38.123	63.688
38.204	63.759
38.288	63.827
38.373	63.893
38.46	63.958
38.549	64.021
38.639	64.084
38.729	64.147
38.819	64.21
38.908	64.273
38.998	64.337
39.086	64.4
39.175	64.463
39.265	64.524
39.356	64.584
39.449	64.642
39.543	64.697
39.638	64.75
39.734	64.802
39.831	64.854
39.927	64.904
40.024	64.955
40.121	65.004
40.218	65.052
40.316	65.099
40.415	65.145
40.515	65.189
40.616	65.232
40.718	65.272
40.822	65.31
40.926	65.348
41.031	65.383
41.136	65.419
41.242	65.453
41.35	65.488
41.459	65.523
41.569	65.558
41.681	65.593
41.794	65.627
41.91	65.661
42.027	65.693
42.141	65.728
42.258	65.762
42.374	65.797
42.491	65.831
42.612	65.86
42.733	65.889
42.857	65.915
42.982	65.941
43.109	65.965
43.236	65.988
43.364	66.01
43.492	66.032
43.62	66.052
43.748	66.073
43.876	66.093
44.003	66.114
44.13	66.133
44.257	66.152
44.384	66.169
44.511	66.186
44.639	66.201
44.767	66.215
44.895	66.228
45.024	66.241
45.154	66.252
45.284	66.264
45.414	66.275
45.545	66.286
45.676	66.297
45.807	66.307
45.939	66.317
46.071	66.328
46.203	66.338
46.335	66.349
46.468	66.358
46.602	66.368
46.736	66.377
46.869	66.387
47.004	66.398
47.139	66.409
47.275	66.42
47.412	66.433
47.549	66.446
47.687	66.46
47.825	66.473
47.964	66.487
48.102	66.501
48.24	66.515
48.377	66.53
48.513	66.545
48.648	66.561
48.783	66.576
48.919	66.591
49.053	66.606
49.188	66.62
49.322	66.634
49.456	66.648
49.59	66.661
49.723	66.674
49.857	66.686
49.99	66.698
50.124	66.71
50.257	66.721
50.391	66.732
50.525	66.743
50.659	66.754
50.792	66.766
50.926	66.779
51.06	66.79
51.194	66.803
51.329	66.814
51.465	66.824
51.602	66.834
51.74	66.845
51.877	66.855
52.015	66.866
52.154	66.876
52.293	66.887
52.432	66.897
52.573	66.907
52.713	66.917
52.854	66.927
52.995	66.938
53.136	66.948
53.278	66.958
53.42	66.967
53.564	66.975
53.708	66.982
53.852	66.988
53.997	66.995
54.139	67.002
54.282	67.009
54.425	67.016
54.567	67.023
54.709	67.03
54.851	67.036
54.992	67.043
55.133	67.049
55.274	67.054
55.414	67.06
55.554	67.066
55.694	67.07
55.834	67.075
55.975	67.08
56.118	67.084
56.26	67.089
56.404	67.095
56.549	67.1
56.696	67.105
56.842	67.111
56.989	67.116
57.136	67.123
57.282	67.13
57.429	67.137
57.576	67.144
57.723	67.152
57.871	67.158
58.018	67.166
58.166	67.173
58.316	67.179
58.464	67.185
58.614	67.191
58.764	67.196
58.913	67.202
59.063	67.207
59.213	67.211
59.363	67.215
59.513	67.218
59.664	67.22
59.814	67.223
59.964	67.225
60.114	67.226
60.264	67.229
60.413	67.231
60.562	67.233
60.712	67.235
60.863	67.235
61.014	67.234
61.166	67.233
61.317	67.231
61.468	67.23
61.62	67.228
61.772	67.227
61.924	67.226
62.077	67.226
62.23	67.228
62.384	67.231
62.538	67.234
62.692	67.238
62.847	67.241
63.002	67.245
63.157	67.249
63.313	67.252
63.468	67.256
63.623	67.259
63.778	67.262
63.932	67.266
64.086	67.27
64.239	67.274
64.391	67.279
64.544	67.283
64.697	67.286
64.85	67.289
65.005	67.289
65.16	67.289
65.316	67.287
65.472	67.285
65.628	67.283
65.784	67.281
65.941	67.277
66.098	67.274
66.256	67.27
66.415	67.266
66.573	67.263
66.731	67.259
66.891	67.254
67.049	67.251
67.208	67.248
67.368	67.244
67.526	67.241
67.686	67.238
67.846	67.236
68.006	67.234
68.167	67.233
68.329	67.232
68.491	67.231
68.653	67.23
68.816	67.229
68.978	67.229
69.14	67.228
69.302	67.227
69.463	67.226
69.624	67.226
69.785	67.224
69.945	67.223
70.103	67.221
70.26	67.218
70.417	67.215
70.574	67.211
70.733	67.207
70.892	67.202
71.051	67.198
71.209	67.194
71.366	67.19
71.523	67.186
71.678	67.182
71.833	67.178
71.988	67.174
72.142	67.171
72.296	67.168
72.45	67.166
72.603	67.164
72.756	67.162
72.908	67.16
73.06	67.159
73.212	67.158
73.362	67.156
73.512	67.155
73.661	67.154
73.809	67.152
73.956	67.15
74.103	67.148
74.25	67.145
74.397	67.143
74.544	67.141
74.692	67.138
74.839	67.135
74.987	67.131
75.133	67.126
75.281	67.121
75.428	67.116
75.576	67.11
75.725	67.104
75.873	67.098
76.022	67.091
76.171	67.085
76.32	67.078
76.471	67.071
76.622	67.065
76.773	67.059
76.924	67.055
77.075	67.051
77.226	67.049
77.377	67.048
77.527	67.046
77.676	67.045
77.826	67.044
77.974	67.041
78.121	67.038
78.268	67.036
78.415	67.033
78.563	67.031
78.712	67.03
78.861	67.029
79.009	67.029
79.158	67.027
79.306	67.026
79.453	67.023
79.6	67.02
79.747	67.018
79.893	67.014
80.038	67.01
80.183	67.006
80.327	67
80.47	66.993
80.613	66.986
80.755	66.978
80.898	66.971
81.04	66.963
81.181	66.954
81.323	66.945
81.464	66.936
81.606	66.927
81.748	66.918
81.889	66.908
82.029	66.898
82.17	66.887
82.31	66.876
82.449	66.864
82.59	66.853
82.73	66.843
82.872	66.835
83.014	66.827
83.156	66.821
83.298	66.814
83.441	66.808
83.584	66.802
83.726	66.796
83.869	66.791
84.013	66.786
84.155	66.779
84.298	66.773
84.441	66.766
84.583	66.759
84.727	66.753
84.87	66.746
85.014	66.74
85.157	66.732
85.301	66.725
85.444	66.716
85.586	66.707
85.728	66.699
85.869	66.689
86.009	66.679
86.147	66.669
86.285	66.659
86.422	66.649
