-36.4307	-34.8142
-36.4057	-34.3148
-36.3808	-33.8154
-36.3558	-33.3161
-36.3308	-32.8167
-36.3059	-32.3173
-36.2809	-31.8179
-36.2559	-31.3186
-36.231	-30.8192
-36.206	-30.3198
-36.181	-29.8204
-36.156	-29.3211
-36.1311	-28.8217
-36.1061	-28.3223
-36.0811	-27.8229
-36.0562	-27.3236
-36.0312	-26.8242
-36.0062	-26.3248
-35.9813	-25.8254
-35.9563	-25.3261
-35.9313	-24.8267
-35.9064	-24.3273
-35.8814	-23.8279
-35.8564	-23.3285
-35.8315	-22.8292
-35.8065	-22.3298
-35.7815	-21.8304
-35.7565	-21.331
-35.7316	-20.8317
-35.7066	-20.3323
-35.6816	-19.8329
-35.6567	-19.3335
-35.6317	-18.8342
-35.6067	-18.3348
-35.5818	-17.8354
-35.5568	-17.336
-35.5318	-16.8367
-35.5069	-16.3373
-35.4819	-15.8379
-35.4569	-15.3385
-35.432	-14.8392
-35.407	-14.3398
-35.4	-14.2
-35.2632	-13.0742
-35.1265	-12.4886
-34.9897	-12.0406
-34.853	-11.6666
-34.7162	-11.3408
-34.5795	-11.05
-34.4427	-10.7862
-34.4147	-10.735
-34.0312	-10.0773
-33.6476	-9.4839
-33.2641	-8.9428
-32.8805	-8.4455
-32.497	-7.9858
-32.1134	-7.559
-31.7299	-7.1611
-31.3463	-6.7895
-30.9628	-6.4415
-30.5792	-6.1153
-30.1957	-5.809
-29.8121	-5.5214
-29.4286	-5.2511
-29.045	-4.9972
-28.6615	-4.7587
-28.2779	-4.5348
-27.8944	-4.3249
-27.5108	-4.1283
-27.1273	-3.9445
-26.7437	-3.773
-26.3602	-3.6134
-25.9766	-3.4653
-25.5931	-3.3284
-25.5345	-3.3084
-25.0431	-3.1445
-24.5517	-2.9852
-24.0603	-2.8306
-23.5689	-2.6806
-23.0775	-2.5352
-22.5861	-2.3944
-22.0947	-2.258
-21.6033	-2.1262
-21.1118	-1.9988
-20.6204	-1.8758
-20.129	-1.7572
-19.6376	-1.643
-19.1462	-1.5331
-18.6548	-1.4276
-18.1634	-1.3263
-17.672	-1.2293
-17.1806	-1.1366
-16.6892	-1.0481
-16.1978	-0.9638
-15.7064	-0.8837
-15.215	-0.8078
-14.7236	-0.736
-14.2322	-0.6684
-13.7408	-0.605
-13.2493	-0.5456
-12.7579	-0.4904
-12.2665	-0.4392
-11.7751	-0.3921
-11.2837	-0.3491
-10.7923	-0.3102
-10.3009	-0.2753
-9.8095	-0.2445
-9.3181	-0.2178
-9	-0.2026
-8.5	-0.1807
-8	-0.1601
-7.5	-0.1407
-7	-0.1225
-6.5	-0.1057
-6	-0.09
-5.5	-0.0756
-5	-0.0625
-4.5	-0.0506
-4	-0.04
-3.5	-0.0306
-3	-0.0225
-2.5	-0.0156
-2	-0.01
-1.5	-0.0056
-1	-0.0025
-0.5	-0.0006
0	0
0.5	-0.0006
1	-0.0025
1.5	-0.0056
2	-0.01
2.5	-0.0156
3	-0.0225
3.5	-0.0306
4	-0.04
4.5	-0.0506
5	-0.0625
5.5	-0.0756
6	-0.09
6.5	-0.1057
7	-0.1225
7.5	-0.1407
8	-0.1601
8.5	-0.1807
9	-0.2026
9.4914	-0.2267
9.9828	-0.2549
10.4742	-0.2872
10.9656	-0.3235
11.457	-0.3638
11.9484	-0.4083
12.4398	-0.4568
12.9312	-0.5094
13.4227	-0.5661
13.9141	-0.6269
14.4055	-0.6918
14.8969	-0.7609
15.3883	-0.8341
15.8797	-0.9115
16.3711	-0.9931
16.8625	-1.0788
17.3539	-1.1688
17.8453	-1.2631
18.3367	-1.3616
18.8281	-1.4643
19.3195	-1.5714
19.8109	-1.6828
20.3023	-1.7985
20.7937	-1.9187
21.2852	-2.0432
21.7766	-2.1722
22.268	-2.3056
22.7594	-2.4435
23.2508	-2.586
23.7422	-2.733
24.2336	-2.8846
24.725	-3.0408
25.2164	-3.2017
25.5345	-3.3084
25.918	-3.4437
26.3016	-3.5901
26.6851	-3.7479
27.0687	-3.9175
27.4522	-4.0994
27.8358	-4.294
28.2193	-4.5019
28.6029	-4.7236
28.9864	-4.9598
29.37	-5.2113
29.7535	-5.479
30.1371	-5.7639
30.5206	-6.0672
30.9042	-6.3903
31.2877	-6.7349
31.6713	-7.1028
32.0548	-7.4964
32.4384	-7.9186
32.8219	-8.373
33.2055	-8.8642
33.589	-9.3982
33.9726	-9.9829
34.3561	-10.6298
34.4147	-10.735
34.5515	-10.994
34.6882	-11.2787
34.825	-11.5965
34.9617	-11.9592
35.0985	-12.3888
35.2352	-12.9365
35.372	-13.8207
35.4	-14.2
35.425	-14.6994
35.4499	-15.1988
35.4749	-15.6981
35.4999	-16.1975
35.5248	-16.6969
35.5498	-17.1963
35.5748	-17.6956
35.5997	-18.195
35.6247	-18.6944
35.6497	-19.1938
35.6747	-19.6931
35.6996	-20.1925
35.7246	-20.6919
35.7496	-21.1913
35.7745	-21.6906
35.7995	-22.19
35.8245	-22.6894
35.8494	-23.1888
35.8744	-23.6881
35.8994	-24.1875
35.9243	-24.6869
35.9493	-25.1863
35.9743	-25.6857
35.9992	-26.185
36.0242	-26.6844
36.0492	-27.1838
36.0742	-27.6832
36.0991	-28.1825
36.1241	-28.6819
36.1491	-29.1813
36.174	-29.6807
36.199	-30.18
36.224	-30.6794
36.2489	-31.1788
36.2739	-31.6782
36.2989	-32.1775
36.3238	-32.6769
36.3488	-33.1763
36.3738	-33.6757
36.3987	-34.175
36.4237	-34.6744
36.4307	-34.8142
